id,기업명,기업링크,공고제목,공고링크,태그,경력,학력,근무형태,급여,근무지역,지원시작일,지원마감일,지원방법,접수양식,담당자,연락처,refined_content_revised
rec-50310341,"
(주)링크앤스카우트
관심기업 등록 헤드헌팅
",,교육출판 1등기업에서 신사업 기획 포지션 제안드립니다.,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=50310341,"['경영기획', '사업기획']",무관(신입포함),고교졸업 이상,정규직,면접 후 결정,서울 서초구,2025.03.22 16:00,,사람인 입사지원,사람인 이력서 양식,독고진 (본부장),,"[채용 공고 내용]
채용인원: 해당 사항 없음  
근무형태: 정규직  
직급:  
근무일시: 해당 사항 없음  
근무지역: 해당 사항 없음  
전형절차: 서류전형 → 1차면접 → 최종합격  
접수방법: 사람인 입사지원  

[채용 공고 주요 내용]
- 주요 업무: 교육 출판사의 기존 사업을 기반으로 한 신규 사업 기획 및 개발, 디지털 교육 시장과 에듀테크 트렌드 분석, 정부 및 교육기관과의 협력 모델 개발, 사업 전략 수립 및 실행, 시장 조사 및 경쟁 분석, 관련 부서 및 외부 파트너와 협업하여 프로젝트 추진  
- 자격 요건: 해당업무 경력 5년 이상, 교육 시장에 대한 높은 이해도 필수, 시장 조사 및 데이터 분석 역량 보유, 원활한 커뮤니케이션 및 협업 능  
- 우대 사항: 디지털 시장, 에듀테크 트렌드, 단행본 시장에 대한 이해도 보유자, 신규 사업 기획 또는 사업 개발(BD) 경험자  

[그 외]
- 그 외 정보:  
  - 제출서류: 이력서, 포트폴리오(보유자)  
  - 접수기간: 2025년 03월 22일 (토) 16시 00분 ~ 채용 시 마감  
  - 이력서양식: 사람인 이력서 양식  "
rec-50310645,(주)베스트에치알 (Best HR),https://www.saramin.co.kr/zf_user/company-info/view-inner-recruit?csn=enJOQ0VzSnNOZ1djOGVzbTBUcjZadz09,긴급ㅣ제약대기업ㅣCTO(Chief Technical Officer) (임원급),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=50310645,['CTO'],무관(신입포함),석사졸업 이상,정규직,면접 후 결정,서울 강남구,2025.03.22 21:00,2025.04.21 23:59,사람인 입사지원,자유양식,PHILIP,02-525-9912,"[채용 공고 내용]
채용인원: 해당 사항 없음  
근무형태: 정규직  
직급:  (임원급)  
근무일시: 해당 사항 없음  
근무지역: 서울(본사)  
전형절차: 1차: 서류전형, 2차: 임원면접  
접수방법: e-mail 접수 (jphilip@besthr.co.kr)  

[채용 공고 주요 내용]
- 주요 업무: 연구(350여명), 개발(200여명) 업무/인원/조직 총괄  
- 자격 요건: 석사학위 이상(박사 우대), 관련 전공(약학, 생물, 생명공학 등), 관련경력 20년 이상, 제약분야 경력 20년 이상, 전현직 R&D 임원 또는 그에 준하는 경력자  
- 우대 사항: 약사/ 의사면허 소지자, 서울대 약대/의대 출신  

[그 외]
- 그 외 정보: 
  - 제출서류: 국문이력서(자기소개서, 경력기술서 포함, MS 워드 파일), 이력서 제출 시 최종연봉, 희망연봉, 연락처 필수 기재
  - 제출기한: 선착순 E-mail 접수 분에 한함
  - 전화문의: 02-525-9912 / 010-3828-3261 (PHILIP 상무)  
  - 이력서는 개인의 동의 없이 무분별하게 이용되지 않으며, 철저한 비밀보장을 원칙으로 함. 후보자들은 일체의 비용을 부담할 필요 없음."
rec-50310127,"
에이치알포유(주)
관심기업 등록 헤드헌팅
",,[글로벌 임플란트 중견기업] 덴탈CT 기구설계 (3년 이상),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=50310127,"['의료기기연구', '제품설계', '구조해석/설계', '금형설계', '기계설계']",경력 5~10년,"대졸(2,3년제) 이상",정규직 수습기간 3개월,면접 후 결정,서울 금천구,2025.03.22 14:00,2025.03.28 23:59,사람인 입사지원,사람인 이력서 양식,강맹성 상무,070-4471-2161 / 010-4477-7430,"[채용 공고 내용]
채용인원: 해당 사항 없음  
근무형태: 정규직(수습기간 3개월)  
근무일시: 주 5일(월~금)  
근무지역: 경기 남부 (수도권)  
전형절차: 서류전형-1차면접-2차면접-최종합격  
접수방법: 해당 사항 없음  

[채용 공고 주요 내용]
- 주요 업무: 치과용 의료기기(CBCT) 기구 설계 및 개발  
- 자격 요건:  
  - 학력: 전문학사 이상  
  - 경력: 3년 이상 8년 이하  
  - 기본적인 기계 공학 지식 및 활용 능력  
  - 2D/3D 도면 작성 및 해독 능력  
  - 설계 Tool (AutoCAD, Solidworks 등) 활용 능력  
  - 문서 작성 및 Presentation 능력  
  - 포트폴리오 제출 必  
- 우대 사항:  
  - X-RAY 영상장비 기구 설계 경력자  
  - 제품 양산 경험  
  - 구동부 설계 경력자(반도체, 가전제품)  
  - 기구 해석, 시뮬레이션 가능자  
  - 사출, 다이캐스팅 금형 구조 이해자  

[그 외]
- 그 외 정보:  
  - 회사소개: 세계 선도 치과용 임플란트 및 의료기기 제조 전문기업, 중견기업(상장사), 전 세계 70개국 수출기업, 업력 20년 이상 안정된 기업.  
  - 복리후생: R&D연구에 지속적인 투자, 수평적인 소통, 최고의 임금 경쟁력, 연봉 외 별도 보상체계, 주택지원비, R&D 연구 포상금, 연구수당, 하계휴가 부여, 연말성과급 지급.  
  - 담당 컨설턴트: 에이치알포유(주) 강맹성 상무 (010-4477-7430 / meskang@naver.com)"
rec-50306345,(주)대교,https://www.saramin.co.kr/zf_user/company-info/view-inner-recruit?csn=dGtHVlQ4RjJZaWZ4bi90WWhEZGUyUT09,㈜대교 재무팀 재무회계 담당,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=50306345,['재무회계'],경력(년수무관),"대졸(2,3년제) 이상(예정자 가능)",정규직 수습기간 3개월,면접 후 결정,서울 관악구,2025.03.24 09:00,2025.04.20 23:59,접수예정,사람인 이력서 양식,,,"[채용 공고 내용]
채용인원: 해당 사항 없음  
근무형태: 정규직(수습기간 3개월)  
근무일시: 주 5일(월~금)  
근무지역: 서울 관악구 보라매로3길 23, 대교타워  
전형절차: 서류전형 → 1차 면접 (실무) → 2차 면접 (임원) 및 평판조회(필요 시) → 채용검진 및 입사면담 → 최종합격  
접수방법: 사람인 입사지원 (이력서양식: 사람인 온라인 이력서)  

[채용 공고 주요 내용]
- 주요 업무: 재무회계 결산 및 세무 업무 지원, 사업부 회계처리 검토, 재무제표 계정 담당 경험 등 결산업무 지원, 별도 결산 및 연결 결산 지원  
- 자격 요건: 학력 - 4년제 학사 이상, 경력 - 신입 ~ 3년 이하, 전공 - 상경계열(회계/경영학)  
- 우대 사항: MS-Office 활용 능력 상급 이상, SAP 사용 능력 중급 이상, 부가가치세 및 원천세 신고 경험, 유무형자산 관리 경험 우대  

[그 외]
- 그 외 정보:  
  - 접수기간: 2025년 3월 24일 (월) ~ 2025년 4월 20일 (일)  
  - 면접 일정은 개별 통보, 서류전형 합격 여부는 합격자에 한하여 개별 연락  
  - 채용 과정에서 허위사실 발견 시 채용이 취소될 수 있음  
  - 채용 서류 반환 정보 제공 (법률에 따라)  "
rec-50311097,글로벌알파미디어(주),https://www.saramin.co.kr/zf_user/company-info/view-inner-recruit?csn=UmJ3VHRkSnAwVTY3Q1ZZb2lhdU9BQT09,[글로벌마케팅]온라인 마케팅 AE(신입/경력) 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=50311097,['AE(광고기획자)'],,학력무관,정규직 수습기간 3개월,면접 후 결정,서울 송파구,2025.03.23 13:00,2025.04.22 23:59,사람인 입사지원,사람인 이력서 양식,,,"[채용 공고 내용]
채용인원: 해당 사항 없음  
근무형태: 정규직(수습기간 3개월)  
근무일시: 해당 사항 없음  
근무지역: (05697) 서울 송파구 송파대로 381 형제빌딩 6층(석촌동)  
전형절차: 서류전형 → 1차면접 → 임원면접 → 최종합격  
접수방법: 사람인 입사지원  

[채용 공고 주요 내용]
- 주요 업무: 광고주 관리 및 커뮤니케이션, 통합 디지털 마케팅 전략 수립 및 제안, 광고 성과 분석 및 컨설팅, Audience buying 미디어의 퍼포먼스 전략 수립, 광고 매체 기획 및 운영  
- 자격 요건: 신입/경력 2년 이상  
- 우대 사항: 해당 사항 없음  

[그 외]
- 그 외 정보:  
  - 접수기간: 2025년 1월 25일 (토) 16시 ~ 2025년 2월 24일 (월) 24시  
  - 이력서 양식: 사람인 온라인 이력서  
  - 유의사항: 입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다."
rec-50305943,주식회사 봉쥬르봉봉선유,https://www.saramin.co.kr/zf_user/company-info/view-inner-recruit?csn=MitpNmJ2VjNrMnBGZ3l2S1Qrdkp5Zz09,[주식회사 봉쥬르봉봉선유] 다이닝 키친 (CDP) 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=50305943,"['부주방장', '조리사', '주방장', '주방', '요리사']",무관(신입포함),학력무관,"계약직 3개월, 정규직 전환 가능",면접 후 결정,서울 영등포구,2025.03.21 17:00,,사람인 입사지원,사람인 이력서 양식,,,"[채용 공고 내용]
채용인원: 해당 사항 없음  
근무형태: 정규직(수습기간 3개월)  
근무일시: 해당 사항 없음  
근무지역: 서울 영등포구 양평로 132, 1층 위브스위트 선유 파크사이드(양평동5가)  
전형절차: 서류전형 → 1차면접 → 최종합격  
접수방법: 사람인 입사지원  

[채용 공고 주요 내용]
- 주요 업무: 다이닝 키친(CDP) 관련 업무  
- 자격 요건: 신입 또는 경력  
- 우대 사항: 해당 사항 없음  

[그 외]
- 그 외 정보:  
  - 입사지원 서류에 허위사실 발견 시 채용 취소 가능  
  - 접수기간: 2025년 3월 21일 (금) 17시 ~ 상시  
  - 이력서 양식: 사람인 온라인 이력서  
  - 문의처: hr@asung-invest.com, 02-522-0804  "
rec-50305952,주식회사 봉쥬르봉봉선유,https://www.saramin.co.kr/zf_user/company-info/view-inner-recruit?csn=MitpNmJ2VjNrMnBGZ3l2S1Qrdkp5Zz09,[주식회사 봉쥬르봉봉선유] 다이닝 홀 직원 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=50305952,"['매장매니저', '홀매니저', '홀서빙']",경력 9년 ↑,학력무관,"계약직 3개월, 정규직 전환 가능",면접 후 결정,서울 영등포구,2025.03.21 17:00,,사람인 입사지원,사람인 이력서 양식,,,"[채용 공고 내용]
채용인원: 해당 사항 없음  
근무형태: 정규직(수습기간 3개월)  
근무일시: 해당 사항 없음  
근무지역: 서울 영등포구 양평로 132, 1층 위브스위트 선유 파크사이드(양평동5가)  
전형절차: 최종 합격  
접수방법: 사람인 입사지원  

[채용 공고 주요 내용]
- 주요 업무: 다이닝 홀 직원  
- 자격 요건: BSE 운영 관리, 1년 이상 경력  
- 우대 사항: 해당 사항 없음  

[그 외]
- 그 외 정보:  
  - 접수기간: 2025년 1월 8일 (수) 15시 ~ 채용시  
  - 이력서양식: 사람인 온라인 이력서  
  - 유의사항: 허위사실 발견 시 채용 취소 가능, 모집분야별 마감일 상이할 수 있음  
  - 문의처: 02-522-0804  "
rec-50309692,"
에이치알포유(주)
관심기업 등록 헤드헌팅
",,[글로벌 식음료 제조 전문기업] 해외 식품/원료 수입 (4~12년),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=50309692,"['무역사무원', '영업관리', '영업지원', '식품/음료영업', '무역영어']",무관(신입포함),대졸(4년제) 이상,정규직 수습기간 3개월,면접 후 결정,서울 마포구,2025.03.22 11:00,2025.03.28 23:59,사람인 입사지원,사람인 이력서 양식,강맹성 상무,070-4471-2161 / 010-4477-7430,"[채용 공고 내용]
채용인원: 해당 사항 없음  
근무형태: 정규직(수습기간 3개월)  
직급:  
근무일시: 주 5일(월~금)  
근무지역: 서울  
전형절차: 서류전형 - 1차면접 - 온라인 인적성검사 - 2차면접 - 최종합격  
접수방법: 해당 사항 없음  

[채용 공고 주요 내용]
- 주요 업무: 해외수입원료/식품(완제품) 소싱, 해외거래처 관리, 수입통관 및 일정관리, 식품 수입 관련 제반업무, 국제시장동향 조사  
- 자격 요건: 초대졸 이상, 식품 제조사 경력자(주도적 업무 가능자), 비즈니스 영어 가능자(필수)  
- 우대 사항: 도전과 열정을 가진 자, 밝고 긍정적인 성향, 장기 근무자 선호  

[그 외]
- 그 외 정보:  
  - 회사소개: 글로벌 식음료 제조/유통 전문기업, 건강음료 및 기능식품 제조  
  - 복리후생: 건강검진, 각종 경조사 지원, 단체 상해보험, 직원 할인, 퇴직연금, 장기근속자 포상, 교육비 지원, 근무 환경 개선 등의 다양한 복지 제공  
  - 출퇴근: 기숙사 운영, 차량유류비 지원, 통근버스 운행, 주 40시간제 시행  
  - 리프레시: 연차, 경조휴가제, 육아휴직 등 다양한 휴가 제도 제공  
  - 지원 시 유의사항: 식품 제조업 경력 필수, 비즈니스 영어 가능자 필수, 경력 4년 이상 최대 13년 이하 지원 가능.  "
rec-50306039,(주)사람인에이치에스,https://www.saramin.co.kr/zf_user/company-info/view-inner-recruit?csn=Qm45c1kvejJ2R2poN1NMTDgxK1RsUT09,[금정/공인기관/주5일] KTC 재무회계실 인재 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=50306039,"['경리', '경리사무원', '전산회계', '4대보험', '계산서발행']",,학력무관,파견직 1년,"연봉 3,000 만원 (주 40시간)","경기 군포시, 경기전체, 안산시, 안양시, 의왕시, 서울전체, 서울 관악구, 구로구, 금천구, 중구",2025.03.21 17:00,,사람인 입사지원,사람인 이력서 양식,,02-6377-2564,"[채용 공고 내용]
채용인원: 해당 사항 없음  
근무형태: 파견계약직  
근무일시: 월~금 / 09:00 ~ 18:00  
근무지역: 경기도 군포시 흥안대로27번길 22 (한국기계전기전자시험연구원 본원)  
전형절차: 서류전형 → 면접전형 → 최종합격  
접수방법: 사람인 온라인 지원 또는 개인 이력서(양식 무관/자기소개서 포함) 접수  

[채용 공고 주요 내용]
- 주요 업무: 연구용역 인지세 및 보증보험 발급, 연구용역 인건비 및 간접비 처리 및 관리, 기타 소득 처리 및 대응, 기타 행정보조 및 서무  
- 자격 요건: 회계 및 경리 업무 실무 경력자, 회계 및 경리 관련 전공자, 한글 및 MS오피스 숙련자, 사명감·책임감이 투철한 자, 조직생활에 적합한 자  
- 우대 사항: 해당 사항 없음  

[그 외]
- 그 외 정보: 
  - 고용형태: 사람인HS 소속 파견계약직 1년 근무 후 부서 평가 및 연구원 상황에 따라 11개월 연장 가능
  - 급여: 250만원/월(세전)
  - 복리후생: 4대보험, 명절선물, 생일쿠폰, 경조사지원, 기타 회사 내규에 따름
  - 문의: 사람인HS 채용담당자 (02-6377-2564/pjh@saraminhs.co.kr)
  - 제출된 서류는 비밀을 보장하며 많은 지원 바랍니다."
rec-50310011,ART MAJOR(아트 메이저),https://www.saramin.co.kr/zf_user/company-info/view-inner-recruit?csn=d09LRklYMGNSUFI1NWFjVDVkUFlTQT09,ART MAJOR에서 함께 할 주말 파트타이머 를 모집합니다,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=50310011,['바리스타'],,대졸(4년제) 이상,"아르바이트, 프리랜서","시급 11,000 원",서울 서초구,2025.03.22 13:00,2025.04.21 23:59,사람인 입사지원,사람인 이력서 양식,최연식 (매니저),02-521-6239 / 010-6391-2644,"[채용 공고 내용]
채용인원: 해당 사항 없음  
근무형태: 파트타이머  
근무일시: 주말 (토, 일) 17:00 - 22:00  
근무지역: 서울시 서초구 서초대로 114 1층 ART MAJOR  
전형절차: 이력서 확인 후 기재된 연락처로 연락  
접수방법: jh.artmajor@gmail.com로 이력서 지원  

[채용 공고 주요 내용]
- 주요 업무: 에스프레소 및 라떼아트 제조, 기타 음료 제조, 청소 정리 및 홀 업무 등  
- 자격 요건: 커피에 관심이 많고 책임감, 서비스, 긍정적인 마인드  
- 우대 사항: 해당 사항 없음  

[그 외]
- 그 외 정보:  
  - 근무조건: 영업시간 평일 08:30~22:00 / 주말 09:00~22:00 (추후 변동 가능)  
  - 급여: 시급 11,000원  
  - 이력서 양식: 성명, 사진, 나이, 연락처, 학력, 경력, 간단한 자기소개  
  - 이력서에 지원 파트 기재 요청  "
